Credit_Card_Exceed_Months,Employment_Type,Loan_Amount,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_More_Than_Months,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision,Score
5,employee,756663,21,no,1,2,13,4,2,1,2,flat,13,Kuala Lumpur,1,7553,652491,14933,Accept,6
5,employee,353641,21,yes,1,2,13,4,2,1,3,flat,13,Kuala Lumpur,1,5456,462134,13644,Accept,8
5,employee,505888,18,no,1,2,13,4,2,1,3,flat,13,Kuala Lumpur,1,12181,445315,12874,Accept,7
5,employee,476071,11,yes,1,2,13,4,2,1,1,flat,13,Kuala Lumpur,3,4110,714497,16588,Accept,8
5,employee,726847,16,no,1,2,13,4,2,1,3,flat,13,Kuala Lumpur,2,8018,574424,11756,Accept,9
5,employee,201473,13,yes,1,2,13,4,2,1,2,flat,13,Kuala Lumpur,2,9392,1171232,15474,Reject,8
5,employee,605933,15,no,1,2,13,4,2,1,2,flat,13,Kuala Lumpur,3,4167,1002607,18272,Accept,7
5,employee,784468,14,yes,1,2,13,4,2,1,2,flat,13,Kuala Lumpur,2,7653,1131642,16400,Accept,8
5,employee,105265,18,no,1,2,13,4,2,1,1,flat,13,Kuala Lumpur,3,6015,1077170,14878,Accept,6
7,Self_Employed,702291,16,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,1,4281,432067,11488,Accept,8
7,Self_Employed,462020,11,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,12052,858408,8656,Reject,6
7,Self_Employed,437798,23,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,3920,768978,9291,Accept,6
7,Self_Employed,769518,24,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,8478,1335923,12337,Accept,8
7,Self_Employed,592640,12,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,6603,828986,14846,Accept,6
7,Self_Employed,311345,19,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,7966,797032,10537,Reject,8
7,Self_Employed,716179,12,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,5290,646239,15552,Reject,9
7,Self_Employed,106423,19,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,6959,881712,15312,Accept,7
7,Self_Employed,763018,13,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,9123,1036062,19645,Accept,7
7,Self_Employed,237027,10,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,10677,1017626,7698,Accept,7
7,Self_Employed,480988,10,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,4539,939452,17424,Reject,8
7,Self_Employed,679989,16,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,10566,1237488,10220,Accept,8
7,Self_Employed,537295,24,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,12045,589175,14049,Reject,8
7,Self_Employed,439044,20,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,9539,1324012,12192,Accept,7
7,Self_Employed,546305,15,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,4203,1053023,9003,Reject,8
7,Self_Employed,728851,19,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,7972,1259553,19267,Accept,7
7,Self_Employed,609443,10,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,10674,1406152,13459,Accept,6
7,Self_Employed,179576,24,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,11056,1449960,10120,Accept,9
7,Self_Employed,237058,17,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,12088,1183165,19493,Reject,8
7,Self_Employed,729302,12,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,4326,957105,11529,Accept,8
7,Self_Employed,711774,22,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,6037,1167123,17741,Reject,8
7,Self_Employed,535414,18,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,9447,1144193,16968,Accept,7
7,Self_Employed,110317,18,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,9458,1399308,11393,Accept,7
7,Self_Employed,796651,12,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,10320,863670,13943,Accept,6
7,Self_Employed,212036,17,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,6683,927566,12835,Accept,6
7,Self_Employed,645234,22,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,5855,1121745,8771,Accept,9
7,Self_Employed,303118,11,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,10024,680262,17715,Accept,6
7,Self_Employed,401470,24,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,5759,901538,18886,Accept,9
7,Self_Employed,189584,20,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,8987,868190,16799,Accept,7
7,Self_Employed,245006,23,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,7178,1288094,13597,Reject,7
7,Self_Employed,705500,11,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,10379,947856,11160,Reject,6
7,Self_Employed,139423,10,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,10870,537922,9870,Accept,7
7,Self_Employed,156108,24,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,10540,660956,17351,Accept,6
7,Self_Employed,174280,13,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,5998,1222009,7875,Accept,6
7,Self_Employed,729108,19,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,4216,685948,8595,Accept,7
7,Self_Employed,705576,11,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,10060,1350662,11333,Accept,6
7,Self_Employed,268446,22,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,10115,1191594,13331,Accept,7
7,Self_Employed,712495,10,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,1,3761,688587,16294,Accept,7
7,Self_Employed,157857,21,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,11561,439778,15451,Reject,9
7,Self_Employed,274467,10,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,9595,767859,14708,Accept,9
7,Self_Employed,178675,24,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,12005,812378,16933,Accept,8
7,Self_Employed,695481,17,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,11350,944884,18389,Accept,6
7,Self_Employed,634327,14,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,10261,929635,19244,Reject,9
7,Self_Employed,147540,14,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,7375,1414175,18937,Reject,8
7,Self_Employed,555224,13,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,10326,1257158,14857,Accept,8
7,Self_Employed,408529,11,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,8141,802790,14793,Reject,6
7,Self_Employed,692995,17,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,6684,582275,12353,Accept,7
7,Self_Employed,796644,19,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,1,9372,769385,12961,Accept,7
7,Self_Employed,594229,19,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,8716,908721,19799,Accept,8
7,Self_Employed,240717,10,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,7051,1350794,9304,Accept,6
7,Self_Employed,640280,11,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,5618,1355500,7913,Reject,8
7,Self_Employed,322565,17,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,11988,663058,19223,Accept,7
7,Self_Employed,718860,14,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,10569,1397450,19978,Accept,8
7,Self_Employed,736737,22,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,9325,1275743,13975,Reject,7
7,Self_Employed,571243,12,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,6629,851913,16858,Reject,7
7,Self_Employed,588729,24,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,10780,790053,18942,Reject,7
7,Self_Employed,293194,17,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,1,8853,1269760,19704,Accept,6
7,Self_Employed,789582,19,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,10484,1416735,18494,Accept,8
7,Self_Employed,143756,15,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,4336,1324098,19640,Accept,9
7,Self_Employed,422221,16,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,4164,617413,11679,Accept,9
7,Self_Employed,272772,20,yes,1,2,14,4,2,1,1,bungalow,10,Kuala Lumpur,1,5740,929697,10545,Reject,6
7,Self_Employed,786588,13,no,1,2,14,4,2,1,2,bungalow,10,Kuala Lumpur,3,5736,1203829,11915,Accept,9
7,Self_Employed,224296,13,yes,1,2,14,4,2,1,2,bungalow,10,Kuala Lumpur,3,7524,778432,18286,Accept,6
7,Self_Employed,210980,14,no,1,2,14,4,2,1,1,bungalow,10,Kuala Lumpur,2,11716,1250490,14743,Accept,8
7,Self_Employed,172459,18,yes,1,2,14,4,2,1,2,bungalow,10,Kuala Lumpur,2,9087,964658,11238,Accept,9
7,Self_Employed,758082,10,no,1,2,14,4,2,1,2,bungalow,10,Kuala Lumpur,3,7572,542601,10098,Accept,8
7,Self_Employed,101643,11,yes,1,2,14,4,2,1,1,bungalow,10,Kuala Lumpur,3,11613,465061,8699,Reject,9
7,Self_Employed,798063,24,no,1,2,14,4,2,1,2,bungalow,10,Kuala Lumpur,1,8271,1396469,10605,Accept,9
7,Self_Employed,795349,16,yes,1,2,14,4,2,1,1,bungalow,10,Kuala Lumpur,3,4068,806598,13827,Reject,6
7,Self_Employed,327303,20,no,1,2,14,4,2,1,3,bungalow,10,Kuala Lumpur,3,3911,581102,12848,Reject,8
7,Self_Employed,478058,24,yes,1,2,14,4,2,1,2,bungalow,10,Kuala Lumpur,2,11531,1227782,10284,Reject,8
7,Self_Employed,751549,24,no,1,2,14,4,2,1,3,bungalow,10,Kuala Lumpur,1,9866,1207794,17911,Accept,8
7,Self_Employed,762971,22,yes,1,2,14,4,2,1,3,bungalow,10,Kuala Lumpur,2,6377,464309,17299,Accept,9
7,Self_Employed,660975,21,no,1,2,14,4,2,1,1,bungalow,10,Kuala Lumpur,3,8801,466613,11250,Accept,7
7,Self_Employed,714967,20,yes,1,2,14,4,2,1,2,bungalow,10,Kuala Lumpur,3,11838,1153533,8088,Accept,9
7,Self_Employed,208019,17,no,1,2,14,4,2,1,3,bungalow,10,Kuala Lumpur,2,4771,1176611,11527,Reject,9
7,Self_Employed,777410,24,yes,1,2,14,4,2,1,1,bungalow,10,Kuala Lumpur,2,9061,608687,12479,Accept,7
7,Self_Employed,189173,20,no,1,2,14,4,2,1,2,bungalow,10,Kuala Lumpur,1,4683,1407443,17248,Reject,9
7,Self_Employed,322995,16,yes,1,2,14,4,2,1,3,bungalow,10,Kuala Lumpur,2,5094,1211500,15699,Accept,7
7,Self_Employed,765294,24,no,1,2,14,4,2,1,1,bungalow,10,Kuala Lumpur,1,4302,1009458,10199,Accept,6
7,Self_Employed,609762,13,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,3606,864481,17981,Accept,9
7,Self_Employed,320828,14,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,3,9369,1111711,18000,Reject,6
7,Self_Employed,478999,23,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,8762,763740,8348,Accept,8
7,Self_Employed,203203,23,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,12105,593452,18265,Reject,7
7,Self_Employed,394761,20,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,12077,549518,11207,Accept,8
7,Self_Employed,145510,19,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,8094,860102,14884,Accept,7
7,Self_Employed,683025,14,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,10146,678095,19158,Reject,8
7,Self_Employed,240095,24,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,9017,806952,8959,Accept,8
7,Self_Employed,134509,13,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,2,7157,1362959,15657,Reject,6
7,Self_Employed,523469,22,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,7703,829971,13799,Accept,9
7,Self_Employed,419009,12,yes,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,1,10214,513548,13771,Reject,7
7,Self_Employed,370497,14,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,1,6044,832407,13343,Reject,6
7,Self_Employed,689547,23,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,1,12022,825325,10442,Accept,8
7,Self_Employed,215906,21,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,1,3646,765556,14973,Accept,9
7,Self_Employed,598821,19,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,3,5890,1227060,11626,Accept,9
7,Self_Employed,475807,10,no,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,9034,1021027,14896,Reject,9
7,Self_Employed,730639,23,yes,1,2,14,4,2,1,3,flat,10,Kuala Lumpur,2,10757,932225,18128,Accept,6
7,Self_Employed,756189,13,no,1,2,14,4,2,1,1,flat,10,Kuala Lumpur,1,8490,575791,10075,Accept,7
7,Self_Employed,266164,14,yes,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,3,9071,826832,11595,Reject,8
7,Self_Employed,750080,24,no,1,2,14,4,2,1,2,flat,10,Kuala Lumpur,2,11075,788134,17113,Reject,9
1,Fresh_Graduate,715223,15,yes,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,3,5154,756803,19549,Accept,7
1,Fresh_Graduate,379592,24,no,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,1,11162,951972,15868,Accept,6
1,Fresh_Graduate,529614,15,yes,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,2,4476,516862,8685,Reject,9
1,Fresh_Graduate,706801,14,no,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,3,11967,603821,15443,Accept,9
1,Fresh_Graduate,591344,15,yes,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,3,5742,603201,10511,Reject,8
1,Fresh_Graduate,618973,17,no,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,1,9696,493090,11280,Reject,8
1,Fresh_Graduate,165040,10,yes,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,1,10740,892139,16003,Accept,8
1,Fresh_Graduate,696832,15,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,3,6017,1359528,9855,Accept,8
1,Fresh_Graduate,657352,20,yes,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,3,3652,1253505,16041,Accept,7
1,Fresh_Graduate,216367,15,no,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,1,10392,1110272,13329,Reject,9
1,Fresh_Graduate,541683,18,yes,2,3,15,2,2,5,1,flat,10,Kuala Lumpur,1,11592,845237,10709,Accept,9
1,Fresh_Graduate,415048,13,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,1,5922,1186498,11525,Accept,6
1,Fresh_Graduate,295968,21,yes,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,3,12510,524315,9501,Reject,6
1,Fresh_Graduate,131389,11,no,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,3,10227,513439,10056,Accept,8
1,Fresh_Graduate,318416,20,yes,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,2,8455,1158579,9528,Accept,8
1,Fresh_Graduate,404731,19,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,1,3631,499566,13666,Accept,7
1,Fresh_Graduate,504194,10,yes,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,2,9887,661505,13195,Accept,8
1,Fresh_Graduate,359329,10,no,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,3,4482,1327530,12106,Accept,7
1,Fresh_Graduate,166146,22,yes,2,3,15,2,2,5,2,flat,10,Kuala Lumpur,3,10141,936806,8218,Reject,8
1,Fresh_Graduate,751085,18,no,2,3,15,2,2,5,3,flat,10,Kuala Lumpur,1,10408,1116687,7974,Accept,6
1,Fresh_Graduate,292949,13,yes,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,2,8169,1206559,15224,Reject,9
1,Fresh_Graduate,181945,22,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,1,5111,1264981,8068,Accept,7
1,Fresh_Graduate,538482,15,yes,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,1,6903,1437046,8634,Accept,9
1,Fresh_Graduate,767440,19,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,1,4942,1005769,14640,Reject,7
1,Fresh_Graduate,265502,10,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,8828,1084717,17106,Reject,7
1,Fresh_Graduate,617266,20,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,2,3839,1318655,8107,Accept,8
1,Fresh_Graduate,545805,13,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,10877,706855,17060,Accept,8
1,Fresh_Graduate,427434,15,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,11908,1209525,11201,Reject,7
1,Fresh_Graduate,511240,17,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,8594,595453,15051,Accept,8
1,Fresh_Graduate,324774,14,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,6715,491729,16183,Accept,7
1,Fresh_Graduate,730108,10,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,3,5059,590129,10163,Accept,6
1,Fresh_Graduate,136957,23,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,10927,928806,16547,Accept,6
1,Fresh_Graduate,680852,24,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,5152,891000,11333,Accept,7
1,Fresh_Graduate,601329,24,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,2,5806,666431,12307,Accept,6
1,Fresh_Graduate,238055,12,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,12329,756864,17613,Reject,6
1,Fresh_Graduate,140407,15,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,3994,844956,14761,Accept,6
1,Fresh_Graduate,663570,16,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,6661,667145,17595,Accept,8
1,Fresh_Graduate,153394,24,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,9950,946447,18433,Accept,8
1,Fresh_Graduate,666997,19,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,5579,465548,8373,Accept,6
1,Fresh_Graduate,794388,11,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,7228,568244,14895,Reject,9
1,Fresh_Graduate,518998,18,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,12051,1193665,14062,Accept,8
1,Fresh_Graduate,579893,12,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,9261,1252704,7724,Accept,8
1,Fresh_Graduate,667556,14,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,10377,939550,8161,Accept,8
1,Fresh_Graduate,471031,19,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,12237,583657,17785,Accept,6
1,Fresh_Graduate,666649,19,yes,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,4798,505836,14452,Accept,9
1,Fresh_Graduate,753941,15,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,5315,1152224,19813,Accept,6
1,Fresh_Graduate,413562,22,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,3,9374,549051,15738,Reject,6
1,Fresh_Graduate,648467,22,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,6957,622492,18326,Accept,8
1,Fresh_Graduate,444963,12,yes,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,2,11407,662915,15403,Accept,7
1,Fresh_Graduate,495852,17,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,7887,774673,16567,Accept,9
1,Fresh_Graduate,469319,22,yes,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,1,6182,1331084,19758,Accept,6
1,Fresh_Graduate,766039,24,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,6769,1264784,19511,Reject,7
1,Fresh_Graduate,253351,10,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,6236,753247,14446,Accept,8
1,Fresh_Graduate,242457,20,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,4653,1390946,10085,Reject,8
1,Fresh_Graduate,559360,16,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,7051,1350748,11054,Accept,8
1,Fresh_Graduate,432067,22,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,7422,574445,8572,Accept,7
1,Fresh_Graduate,711461,21,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,8321,1205718,9832,Accept,8
1,Fresh_Graduate,496594,18,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,8920,771973,8089,Reject,7
1,Fresh_Graduate,634484,21,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,5971,566733,14996,Accept,6
1,Fresh_Graduate,317097,11,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,10558,880662,14090,Accept,8
1,Fresh_Graduate,371183,22,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,7345,688099,15824,Reject,9
1,Fresh_Graduate,655376,19,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,11300,1294706,15029,Accept,6
1,Fresh_Graduate,305385,12,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,4389,1156820,13241,Accept,7
1,Fresh_Graduate,339748,20,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,6861,1194990,18275,Accept,6
1,Fresh_Graduate,574574,14,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,10653,867079,8688,Accept,7
1,Fresh_Graduate,533822,23,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,9970,733722,14203,Accept,9
1,Fresh_Graduate,520477,17,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,3,7603,426989,13617,Accept,9
1,Fresh_Graduate,264287,17,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,3,5905,1058994,17038,Accept,7
1,Fresh_Graduate,283812,16,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,10209,970796,16013,Reject,9
1,Fresh_Graduate,130262,10,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,10347,607281,17062,Accept,8
1,Fresh_Graduate,533107,23,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,5692,467695,18915,Accept,7
1,Fresh_Graduate,556385,14,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,5706,1138340,9118,Accept,7
1,Fresh_Graduate,557684,15,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,8513,1061172,13797,Accept,6
1,Fresh_Graduate,596964,23,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,11786,689318,13180,Reject,9
1,Fresh_Graduate,739876,19,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,9936,1034168,19669,Accept,8
1,Fresh_Graduate,778233,21,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,1,5786,722333,10089,Accept,8
1,Fresh_Graduate,603804,19,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,11380,1254706,19751,Accept,8
1,Fresh_Graduate,132477,11,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,8192,775122,18355,Accept,9
1,Fresh_Graduate,413642,13,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,7832,1412721,16666,Accept,8
1,Fresh_Graduate,153279,16,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,3,5327,482014,16725,Accept,7
1,Fresh_Graduate,154218,22,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,5060,1067142,12601,Accept,6
1,Fresh_Graduate,590862,19,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,11193,1261041,15357,Accept,8
1,Fresh_Graduate,720389,23,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,11730,466153,8950,Reject,6
1,Fresh_Graduate,669732,20,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,10466,1393364,11877,Reject,7
1,Fresh_Graduate,111264,15,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,8755,799959,10105,Accept,6
1,Fresh_Graduate,119296,20,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,10428,1006647,16325,Accept,6
1,Fresh_Graduate,409617,15,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,3,5682,482164,12415,Reject,9
1,Fresh_Graduate,371001,18,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,8000,495214,18911,Accept,7
1,Fresh_Graduate,128081,11,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,2,7005,826871,13684,Accept,8
1,Fresh_Graduate,296861,16,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,2,5074,951450,14005,Accept,7
1,Fresh_Graduate,572293,20,yes,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,8888,563931,16288,Accept,9
1,Fresh_Graduate,533354,20,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,5060,1322118,16500,Reject,9
1,Fresh_Graduate,793964,15,yes,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,12510,550158,13486,Accept,9
1,Fresh_Graduate,488697,15,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,3771,1070903,13633,Accept,8
1,Fresh_Graduate,257628,24,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,5962,1064533,18786,Accept,6
1,Fresh_Graduate,255271,10,no,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,3,5121,863086,13747,Accept,6
1,Fresh_Graduate,220819,20,yes,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,1,10588,816561,14700,Reject,7
1,Fresh_Graduate,367307,14,no,2,3,15,2,2,5,3,terrace,10,Kuala Lumpur,1,12344,1198189,16784,Accept,6
1,Fresh_Graduate,729480,23,yes,2,3,15,2,2,5,2,terrace,10,Kuala Lumpur,1,6596,1136212,10159,Reject,8
1,Fresh_Graduate,736606,22,no,2,3,15,2,2,5,1,terrace,10,Kuala Lumpur,3,8314,1169550,16771,Accept,7
6,Fresh_Graduate,555980,18,yes,2,3,15,2,2,5,2,terrace,11,Kuala Lumpur,1,12434,754168,18893,Reject,9
6,Fresh_Graduate,704114,11,no,2,3,15,2,2,5,3,terrace,11,Kuala Lumpur,3,10647,563185,16458,Accept,7
6,Fresh_Graduate,439145,20,yes,2,3,15,2,2,5,3,terrace,11,Kuala Lumpur,2,12084,1303292,11348,Accept,8
